siteID,sampleID,namedLocation.x,collectDate.y,individualCount,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,decimalLatitude,decimalLongitude,elevation,nlcdClass,density,adultdensity
SCBI,SCBI_007.20170502,SCBI_007.tickPlot.tck,2017-05-02T18:44Z,1,140,Y,1,2,0,38.886022,-78.129368,427.4,deciduousForest,0.021428571,0.007142857
SCBI,SCBI_007.20170531,SCBI_007.tickPlot.tck,2017-05-31T17:32Z,1,125,Y,4,5,0,38.886022,-78.129368,427.4,deciduousForest,0.072,0.032
SCBI,SCBI_007.20170531,SCBI_007.tickPlot.tck,2017-05-31T17:32Z,2,125,Y,4,5,0,38.886022,-78.129368,427.4,deciduousForest,0.072,0.032
SCBI,SCBI_007.20170612,SCBI_007.tickPlot.tck,2017-06-12T18:13Z,1,128,Y,2,7,0,38.886022,-78.129368,427.4,deciduousForest,0.0703125,0.015625
SCBI,SCBI_007.20170612,SCBI_007.tickPlot.tck,2017-06-12T18:13Z,1,128,Y,2,7,0,38.886022,-78.129368,427.4,deciduousForest,0.0703125,0.015625
SCBI,SCBI_007.20180529,SCBI_007.tickPlot.tck,2018-05-29T15:00Z,1,154,Y,1,17,0,38.886022,-78.129368,427.4,deciduousForest,0.116883117,0.006493506
SCBI,SCBI_007.20180709,SCBI_007.tickPlot.tck,2018-07-09T16:47Z,1,145,Y,1,3,0,38.886022,-78.129368,427.4,deciduousForest,0.027586207,0.006896552
SCBI,SCBI_013.20140702,SCBI_013.tickPlot.tck,2014-07-02T18:32Z,1,165,Y,2,16,0,38.873041,-78.163313,361.3,deciduousForest,0.109090909,0.012121212
SCBI,SCBI_013.20140702,SCBI_013.tickPlot.tck,2014-07-02T18:32Z,1,165,Y,2,16,0,38.873041,-78.163313,361.3,deciduousForest,0.109090909,0.012121212
SCBI,SCBI_013.20150707,SCBI_013.tickPlot.tck,2015-07-07T17:00Z,1,170,Y,1,38,15,38.873041,-78.163313,361.3,deciduousForest,0.317647059,0.005882353
SCBI,SCBI_013.20160419,SCBI_013.tickPlot.tck,2016-04-19T12:50Z,1,162,Y,2,0,0,38.873041,-78.163313,361.3,deciduousForest,0.012345679,0.012345679
SCBI,SCBI_013.20160419,SCBI_013.tickPlot.tck,2016-04-19T12:50Z,1,162,Y,2,0,0,38.873041,-78.163313,361.3,deciduousForest,0.012345679,0.012345679
SCBI,SCBI_013.20160622,SCBI_013.tickPlot.tck,2016-06-22T16:58Z,1,160,Y,2,31,0,38.873041,-78.163313,361.3,deciduousForest,0.20625,0.0125
SCBI,SCBI_013.20160712,SCBI_013.tickPlot.tck,2016-07-12T19:06Z,1,160,Y,1,7,0,38.873041,-78.163313,361.3,deciduousForest,0.05,0.00625
SCBI,SCBI_013.20170531,SCBI_013.tickPlot.tck,2017-05-31T19:00Z,1,161,Y,5,32,0,38.873041,-78.163313,361.3,deciduousForest,0.229813665,0.031055901
SCBI,SCBI_013.20180730,SCBI_013.tickPlot.tck,2018-07-30T12:45Z,1,165,Y,1,5,3,38.873041,-78.163313,361.3,deciduousForest,0.054545455,0.006060606
SCBI,SCBI_039.20150817,SCBI_039.tickPlot.tck,2015-08-17T15:09Z,1,164,Y,1,0,5,38.896433,-78.166542,330.8,pastureHay,0.036585366,0.006097561
SCBI,SCBI_039.20160531,SCBI_039.tickPlot.tck,2016-05-31T17:22Z,1,165,Y,1,0,0,38.896433,-78.166542,330.8,pastureHay,0.006060606,0.006060606
SCBI,SCBI_039.20160620,SCBI_039.tickPlot.tck,2016-06-20T16:46Z,1,147,Y,1,1,0,38.896433,-78.166542,330.8,pastureHay,0.013605442,0.006802721
SCBI,SCBI_039.20160711,SCBI_039.tickPlot.tck,2016-07-11T19:29Z,6,163,Y,10,1,0,38.896433,-78.166542,330.8,pastureHay,0.067484663,0.061349693
SCBI,SCBI_039.20160711,SCBI_039.tickPlot.tck,2016-07-11T19:29Z,4,163,Y,10,1,0,38.896433,-78.166542,330.8,pastureHay,0.067484663,0.061349693
SCBI,SCBI_039.20160801,SCBI_039.tickPlot.tck,2016-08-01T16:44Z,3,145,Y,4,0,0,38.896433,-78.166542,330.8,pastureHay,0.027586207,0.027586207
SCBI,SCBI_039.20160801,SCBI_039.tickPlot.tck,2016-08-01T16:44Z,1,145,Y,4,0,0,38.896433,-78.166542,330.8,pastureHay,0.027586207,0.027586207
SCBI,SCBI_039.20160822,SCBI_039.tickPlot.tck,2016-08-22T17:37Z,1,165,Y,1,0,11,38.896433,-78.166542,330.8,pastureHay,0.072727273,0.006060606
SCBI,SCBI_039.20170410,SCBI_039.tickPlot.tck,2017-04-10T12:56Z,1,160,Y,1,1,0,38.896433,-78.166542,330.8,pastureHay,0.0125,0.00625
SCBI,SCBI_039.20170502,SCBI_039.tickPlot.tck,2017-05-02T12:51Z,3,155,Y,4,2,0,38.896433,-78.166542,330.8,pastureHay,0.038709677,0.025806452
SCBI,SCBI_039.20170502,SCBI_039.tickPlot.tck,2017-05-02T12:51Z,1,155,Y,4,2,0,38.896433,-78.166542,330.8,pastureHay,0.038709677,0.025806452
SCBI,SCBI_039.20170703,SCBI_039.tickPlot.tck,2017-07-03T15:11Z,1,157,Y,1,2,0,38.896433,-78.166542,330.8,pastureHay,0.01910828,0.006369427
SCBI,SCBI_039.20170724,SCBI_039.tickPlot.tck,2017-07-24T16:15Z,2,149,Y,4,0,920,38.896433,-78.166542,330.8,pastureHay,6.201342282,0.026845638
SCBI,SCBI_039.20170724,SCBI_039.tickPlot.tck,2017-07-24T16:15Z,2,149,Y,4,0,920,38.896433,-78.166542,330.8,pastureHay,6.201342282,0.026845638
SCBI,SCBI_039.20180503,SCBI_039.tickPlot.tck,2018-05-03T15:19Z,5,143,Y,10,0,0,38.896433,-78.166542,330.8,pastureHay,0.06993007,0.06993007
SCBI,SCBI_039.20180503,SCBI_039.tickPlot.tck,2018-05-03T15:19Z,4,143,Y,10,0,0,38.896433,-78.166542,330.8,pastureHay,0.06993007,0.06993007
SCBI,SCBI_039.20180529,SCBI_039.tickPlot.tck,2018-05-29T18:52Z,1,140,Y,2,4,0,38.896433,-78.166542,330.8,pastureHay,0.042857143,0.014285714
SCBI,SCBI_039.20180709,SCBI_039.tickPlot.tck,2018-07-09T16:18Z,2,155,Y,2,4,0,38.896433,-78.166542,330.8,pastureHay,0.038709677,0.012903226
SCBI,SCBI_039.20180709,SCBI_039.tickPlot.tck,2018-07-09T16:18Z,1,155,Y,2,4,0,38.896433,-78.166542,330.8,pastureHay,0.038709677,0.012903226
SCBI,SCBI_039.20180730,SCBI_039.tickPlot.tck,2018-07-30T15:03Z,1,160,Y,1,2,0,38.896433,-78.166542,330.8,pastureHay,0.01875,0.00625
SERC,SERC_001.20170427,SERC_001.tickPlot.tck,2017-04-27T21:20Z,1,154,Y,3,15,0,38.868184,-76.535301,2.5,deciduousForest,0.116883117,0.019480519
SERC,SERC_001.20170519,SERC_001.tickPlot.tck,2017-05-19T12:50Z,1,132,Y,5,15,0,38.868184,-76.535301,2.5,deciduousForest,0.151515152,0.037878788
SERC,SERC_001.20170628,SERC_001.tickPlot.tck,2017-06-28T15:00Z,1,167,Y,2,7,12,38.868184,-76.535301,2.5,deciduousForest,0.125748503,0.011976048
SERC,SERC_001.20170717,SERC_001.tickPlot.tck,2017-07-17T20:38Z,1,160,Y,1,4,109,38.868184,-76.535301,2.5,deciduousForest,0.7125,0.00625
SERC,SERC_002.20170630,SERC_002.tickPlot.tck,2017-06-30T13:14Z,1,85,Y,5,17,113,38.896257,-76.55818,17.3,deciduousForest,1.588235294,0.058823529
SERC,SERC_002.20180816,SERC_002.tickPlot.tck,2018-08-16T16:39Z,1,166,Y,1,35,943,38.896257,-76.55818,17.3,deciduousForest,5.897590361,0.006024096
SERC,SERC_006.20160728,SERC_006.tickPlot.tck,2016-07-28T10:55Z,1,162,Y,1,4,16,38.880025,-76.548383,3,deciduousForest,0.12962963,0.00617284
SERC,SERC_006.20170717,SERC_006.tickPlot.tck,2017-07-17T17:21Z,2,160,Y,2,5,55,38.880025,-76.548383,3,deciduousForest,0.3875,0.0125
SERC,SERC_012.20160815,SERC_012.tickPlot.tck,2016-08-15T21:59Z,1,161,Y,1,3,36,38.880016,-76.561641,19.3,deciduousForest,0.248447205,0.00621118
STEI,STEI_002.20170605,STEI_002.tickPlot.tck,2017-06-05T16:33Z,1,160,Y,1,0,2,45.796166,-90.091454,518.7,deciduousForest,0.01875,0.00625
STEI,STEI_002.20170627,STEI_002.tickPlot.tck,2017-06-27T15:20Z,2,162,Y,2,1,0,45.796166,-90.091454,518.7,deciduousForest,0.018518519,0.012345679
STEI,STEI_002.20180604,STEI_002.tickPlot.tck,2018-06-04T16:05Z,1,160,Y,1,0,0,45.796166,-90.091454,518.7,deciduousForest,0.00625,0.00625
STEI,STEI_023.20160509,STEI_023.tickPlot.tck,2016-05-09T20:22Z,1,176,Y,3,0,0,45.824017,-90.096171,480.4,woodyWetlands,0.017045455,0.017045455
STEI,STEI_023.20160509,STEI_023.tickPlot.tck,2016-05-09T20:22Z,2,176,Y,3,0,0,45.824017,-90.096171,480.4,woodyWetlands,0.017045455,0.017045455
STEI,STEI_023.20170424,STEI_023.tickPlot.tck,2017-04-24T15:39Z,1,164,Y,3,0,0,45.824017,-90.096171,480.4,woodyWetlands,0.018292683,0.018292683
STEI,STEI_023.20170424,STEI_023.tickPlot.tck,2017-04-24T15:39Z,2,164,Y,3,0,0,45.824017,-90.096171,480.4,woodyWetlands,0.018292683,0.018292683
STEI,STEI_029.20160620,STEI_029.tickPlot.tck,2016-06-20T15:22Z,1,158,Y,1,0,0,45.832881,-90.07549,491.5,mixedForest,0.006329114,0.006329114
TALL,TALL_001.20140711,TALL_001.tickPlot.tck,2014-07-11T12:55Z,1,160,Y,2,11,0,32.976366,-87.432192,114.7,deciduousForest,0.08125,0.0125
TALL,TALL_001.20170717,TALL_001.tickPlot.tck,2017-07-17T15:00Z,1,160,Y,2,2,0,32.976366,-87.432192,114.7,deciduousForest,0.025,0.0125
TALL,TALL_001.20170717,TALL_001.tickPlot.tck,2017-07-17T15:00Z,1,160,Y,2,2,0,32.976366,-87.432192,114.7,deciduousForest,0.025,0.0125
TALL,TALL_001.20180522,TALL_001.tickPlot.tck,2018-05-22T18:45Z,5,160,Y,7,2,0,32.976366,-87.432192,114.7,deciduousForest,0.05625,0.04375
TALL,TALL_001.20180703,TALL_001.tickPlot.tck,2018-07-03T16:17Z,3,160,Y,6,7,0,32.976366,-87.432192,114.7,deciduousForest,0.08125,0.0375
TALL,TALL_001.20180815,TALL_001.tickPlot.tck,2018-08-15T15:17Z,1,160,Y,3,5,0,32.976366,-87.432192,114.7,deciduousForest,0.05,0.01875
TALL,TALL_001.20180815,TALL_001.tickPlot.tck,2018-08-15T15:17Z,2,160,Y,3,5,0,32.976366,-87.432192,114.7,deciduousForest,0.05,0.01875
TALL,TALL_002.20170828,TALL_002.tickPlot.tck,2017-08-28T14:35Z,1,160,Y,1,25,1,32.920826,-87.42896,99.3,mixedForest,0.16875,0.00625
TALL,TALL_006.20150803,TALL_006.tickPlot.tck,2015-08-03T14:22Z,1,167,Y,1,0,110,32.899153,-87.444554,111.1,evergreenForest,0.664670659,0.005988024
TALL,TALL_008.20140527,TALL_008.tickPlot.tck,2014-05-27T16:37Z,1,160,Y,2,6,0,32.922873,-87.434098,126.8,deciduousForest,0.05,0.0125
TREE,TREE_005.20160429,TREE_005.tickPlot.tck,2016-04-29T19:22Z,1,150,Y,2,0,0,45.482307,-89.557299,447.6,woodyWetlands,0.013333333,0.013333333
TREE,TREE_005.20160429,TREE_005.tickPlot.tck,2016-04-29T19:22Z,1,150,Y,2,0,0,45.482307,-89.557299,447.6,woodyWetlands,0.013333333,0.013333333
TREE,TREE_005.20160518,TREE_005.tickPlot.tck,2016-05-18T18:35Z,4,160,Y,5,0,0,45.482307,-89.557299,447.6,woodyWetlands,0.03125,0.03125
TREE,TREE_005.20160518,TREE_005.tickPlot.tck,2016-05-18T18:35Z,1,160,Y,5,0,0,45.482307,-89.557299,447.6,woodyWetlands,0.03125,0.03125
TREE,TREE_005.20160608,TREE_005.tickPlot.tck,2016-06-08T21:24Z,2,160,Y,3,0,0,45.482307,-89.557299,447.6,woodyWetlands,0.01875,0.01875
TREE,TREE_005.20160608,TREE_005.tickPlot.tck,2016-06-08T21:24Z,1,160,Y,3,0,0,45.482307,-89.557299,447.6,woodyWetlands,0.01875,0.01875
TREE,TREE_005.20160627,TREE_005.tickPlot.tck,2016-06-27T08:20Z,2,161,Y,5,0,0,45.482307,-89.557299,447.6,woodyWetlands,0.031055901,0.031055901
TREE,TREE_005.20160627,TREE_005.tickPlot.tck,2016-06-27T08:20Z,3,161,Y,5,0,0,45.482307,-89.557299,447.6,woodyWetlands,0.031055901,0.031055901
TREE,TREE_005.20160718,TREE_005.tickPlot.tck,2016-07-18T15:54Z,1,158,Y,2,0,0,45.482307,-89.557299,447.6,woodyWetlands,0.012658228,0.012658228
TREE,TREE_005.20160718,TREE_005.tickPlot.tck,2016-07-18T15:54Z,1,158,Y,2,0,0,45.482307,-89.557299,447.6,woodyWetlands,0.012658228,0.012658228
TREE,TREE_005.20160808,TREE_005.tickPlot.tck,2016-08-08T22:08Z,1,154,Y,1,0,1,45.482307,-89.557299,447.6,woodyWetlands,0.012987013,0.006493506
TREE,TREE_005.20170525,TREE_005.tickPlot.tck,2017-05-25T18:51Z,5,146,Y,6,0,11,45.482307,-89.557299,447.6,woodyWetlands,0.116438356,0.04109589
TREE,TREE_005.20170525,TREE_005.tickPlot.tck,2017-05-25T18:51Z,1,146,Y,6,0,11,45.482307,-89.557299,447.6,woodyWetlands,0.116438356,0.04109589
TREE,TREE_005.20170703,TREE_005.tickPlot.tck,2017-07-03T18:25Z,1,140,Y,1,0,1,45.482307,-89.557299,447.6,woodyWetlands,0.014285714,0.007142857
TREE,TREE_005.20180507,TREE_005.tickPlot.tck,2018-05-07T18:42Z,3,140,Y,3,0,0,45.482307,-89.557299,447.6,woodyWetlands,0.021428571,0.021428571
TREE,TREE_005.20180507,TREE_005.tickPlot.tck,2018-05-07T18:42Z,1,140,Y,3,0,0,45.482307,-89.557299,447.6,woodyWetlands,0.021428571,0.021428571
TREE,TREE_005.20180529,TREE_005.tickPlot.tck,2018-05-29T18:30Z,1,160,Y,1,1,0,45.482307,-89.557299,447.6,woodyWetlands,0.0125,0.00625
TREE,TREE_005.20180622,TREE_005.tickPlot.tck,2018-06-22T21:18Z,1,103,Y,1,0,2,45.482307,-89.557299,447.6,woodyWetlands,0.029126214,0.009708738
TREE,TREE_005.20180709,TREE_005.tickPlot.tck,2018-07-09T18:29Z,3,164,Y,4,0,0,45.482307,-89.557299,447.6,woodyWetlands,0.024390244,0.024390244
TREE,TREE_007.20160518,TREE_007.tickPlot.tck,2016-05-18T14:56Z,1,164,Y,1,0,0,45.496399,-89.559231,461.3,deciduousForest,0.006097561,0.006097561
TREE,TREE_007.20160608,TREE_007.tickPlot.tck,2016-06-08T17:45Z,1,160,Y,2,15,100,45.496399,-89.559231,461.3,deciduousForest,0.73125,0.0125
TREE,TREE_007.20180621,TREE_007.tickPlot.tck,2018-06-21T13:42Z,2,160,Y,2,18,49,45.496399,-89.559231,461.3,deciduousForest,0.43125,0.0125
TREE,TREE_015.20160429,TREE_015.tickPlot.tck,2016-04-29T18:25Z,1,161,Y,1,0,0,45.485626,-89.55432,462.1,mixedForest,0.00621118,0.00621118
TREE,TREE_015.20160518,TREE_015.tickPlot.tck,2016-05-18T17:42Z,1,161,Y,2,0,0,45.485626,-89.55432,462.1,mixedForest,0.01242236,0.01242236
TREE,TREE_015.20160608,TREE_015.tickPlot.tck,2016-06-08T20:13Z,1,163,Y,4,5,75,45.485626,-89.55432,462.1,mixedForest,0.515337423,0.024539877
TREE,TREE_015.20160608,TREE_015.tickPlot.tck,2016-06-08T20:13Z,3,163,Y,4,5,75,45.485626,-89.55432,462.1,mixedForest,0.515337423,0.024539877
TREE,TREE_015.20160718,TREE_015.tickPlot.tck,2016-07-18T17:15Z,1,161,Y,2,2,1,45.485626,-89.55432,462.1,mixedForest,0.031055901,0.01242236
TREE,TREE_015.20160718,TREE_015.tickPlot.tck,2016-07-18T17:15Z,1,161,Y,2,2,1,45.485626,-89.55432,462.1,mixedForest,0.031055901,0.01242236
TREE,TREE_015.20170503,TREE_015.tickPlot.tck,2017-05-03T16:41Z,1,160,Y,2,0,0,45.485626,-89.55432,462.1,mixedForest,0.0125,0.0125
TREE,TREE_015.20170525,TREE_015.tickPlot.tck,2017-05-25T20:02Z,1,160,Y,1,0,1,45.485626,-89.55432,462.1,mixedForest,0.0125,0.00625
TREE,TREE_015.20170613,TREE_015.tickPlot.tck,2017-06-13T18:38Z,3,160,Y,3,3,47,45.485626,-89.55432,462.1,mixedForest,0.33125,0.01875
TREE,TREE_015.20170703,TREE_015.tickPlot.tck,2017-07-03T16:30Z,1,160,Y,2,3,36,45.485626,-89.55432,462.1,mixedForest,0.25625,0.0125
TREE,TREE_015.20180507,TREE_015.tickPlot.tck,2018-05-07T17:38Z,1,160,Y,1,0,0,45.485626,-89.55432,462.1,mixedForest,0.00625,0.00625
TREE,TREE_015.20180529,TREE_015.tickPlot.tck,2018-05-29T16:59Z,2,160,Y,4,0,5,45.485626,-89.55432,462.1,mixedForest,0.05625,0.025
TREE,TREE_015.20180529,TREE_015.tickPlot.tck,2018-05-29T16:59Z,2,160,Y,4,0,5,45.485626,-89.55432,462.1,mixedForest,0.05625,0.025
TREE,TREE_015.20180622,TREE_015.tickPlot.tck,2018-06-22T20:09Z,2,160,Y,3,6,16,45.485626,-89.55432,462.1,mixedForest,0.15625,0.01875
TREE,TREE_015.20180622,TREE_015.tickPlot.tck,2018-06-22T20:09Z,1,160,Y,3,6,16,45.485626,-89.55432,462.1,mixedForest,0.15625,0.01875
TREE,TREE_017.20160518,TREE_017.tickPlot.tck,2016-05-18T19:47Z,3,156,Y,9,0,0,45.493376,-89.575729,466.2,deciduousForest,0.057692308,0.057692308
TREE,TREE_017.20160518,TREE_017.tickPlot.tck,2016-05-18T19:47Z,3,156,Y,9,0,0,45.493376,-89.575729,466.2,deciduousForest,0.057692308,0.057692308
TREE,TREE_017.20160608,TREE_017.tickPlot.tck,2016-06-08T16:15Z,1,170,Y,4,8,0,45.493376,-89.575729,466.2,deciduousForest,0.070588235,0.023529412
TREE,TREE_017.20160608,TREE_017.tickPlot.tck,2016-06-08T16:15Z,1,170,Y,4,8,0,45.493376,-89.575729,466.2,deciduousForest,0.070588235,0.023529412
TREE,TREE_017.20160627,TREE_017.tickPlot.tck,2016-06-27T15:45Z,1,166,Y,1,9,0,45.493376,-89.575729,466.2,deciduousForest,0.060240964,0.006024096
TREE,TREE_017.20170503,TREE_017.tickPlot.tck,2017-05-03T16:59Z,2,165,Y,2,0,0,45.493376,-89.575729,466.2,deciduousForest,0.012121212,0.012121212
TREE,TREE_017.20170525,TREE_017.tickPlot.tck,2017-05-25T16:56Z,1,172,Y,2,4,3,45.493376,-89.575729,466.2,deciduousForest,0.052325581,0.011627907
TREE,TREE_017.20170525,TREE_017.tickPlot.tck,2017-05-25T16:56Z,1,172,Y,2,4,3,45.493376,-89.575729,466.2,deciduousForest,0.052325581,0.011627907
TREE,TREE_017.20170703,TREE_017.tickPlot.tck,2017-07-03T16:40Z,1,162,Y,1,10,60,45.493376,-89.575729,466.2,deciduousForest,0.438271605,0.00617284
TREE,TREE_017.20170724,TREE_017.tickPlot.tck,2017-07-24T17:17Z,1,160,Y,1,13,70,45.493376,-89.575729,466.2,deciduousForest,0.525,0.00625
TREE,TREE_017.20180529,TREE_017.tickPlot.tck,2018-05-29T15:50Z,2,160,Y,6,0,2,45.493376,-89.575729,466.2,deciduousForest,0.05,0.0375
TREE,TREE_017.20180529,TREE_017.tickPlot.tck,2018-05-29T15:50Z,1,160,Y,6,0,2,45.493376,-89.575729,466.2,deciduousForest,0.05,0.0375
TREE,TREE_019.20160518,TREE_019.tickPlot.tck,2016-05-18T20:41Z,6,163,Y,6,0,0,45.494788,-89.575812,466.2,mixedForest,0.036809816,0.036809816
TREE,TREE_019.20160518,TREE_019.tickPlot.tck,2016-05-18T20:41Z,2,163,Y,6,0,0,45.494788,-89.575812,466.2,mixedForest,0.036809816,0.036809816
TREE,TREE_019.20160608,TREE_019.tickPlot.tck,2016-06-08T14:25Z,3,160,Y,5,24,307,45.494788,-89.575812,466.2,mixedForest,2.1,0.03125
TREE,TREE_019.20160608,TREE_019.tickPlot.tck,2016-06-08T14:25Z,2,160,Y,5,24,307,45.494788,-89.575812,466.2,mixedForest,2.1,0.03125
TREE,TREE_019.20160627,TREE_019.tickPlot.tck,2016-06-27T17:45Z,2,160,Y,2,23,138,45.494788,-89.575812,466.2,mixedForest,1.01875,0.0125
TREE,TREE_019.20160718,TREE_019.tickPlot.tck,2016-07-18T22:20Z,2,160,Y,8,9,109,45.494788,-89.575812,466.2,mixedForest,0.7875,0.05
TREE,TREE_019.20160718,TREE_019.tickPlot.tck,2016-07-18T22:20Z,5,160,Y,8,9,109,45.494788,-89.575812,466.2,mixedForest,0.7875,0.05
TREE,TREE_019.20170503,TREE_019.tickPlot.tck,2017-05-03T17:58Z,1,155,Y,1,1,0,45.494788,-89.575812,466.2,mixedForest,0.012903226,0.006451613
TREE,TREE_019.20170525,TREE_019.tickPlot.tck,2017-05-25T15:42Z,1,159,Y,17,3,0,45.494788,-89.575812,466.2,mixedForest,0.125786164,0.106918239
TREE,TREE_019.20170525,TREE_019.tickPlot.tck,2017-05-25T15:42Z,1,159,Y,17,3,0,45.494788,-89.575812,466.2,mixedForest,0.125786164,0.106918239
TREE,TREE_019.20170613,TREE_019.tickPlot.tck,2017-06-13T20:22Z,1,165,Y,1,11,264,45.494788,-89.575812,466.2,mixedForest,1.672727273,0.006060606
TREE,TREE_019.20170703,TREE_019.tickPlot.tck,2017-07-03T15:03Z,1,160,Y,2,11,167,45.494788,-89.575812,466.2,mixedForest,1.125,0.0125
TREE,TREE_019.20170703,TREE_019.tickPlot.tck,2017-07-03T15:03Z,1,160,Y,2,11,167,45.494788,-89.575812,466.2,mixedForest,1.125,0.0125
TREE,TREE_019.20170724,TREE_019.tickPlot.tck,2017-07-24T15:08Z,1,161,Y,1,9,154,45.494788,-89.575812,466.2,mixedForest,1.01863354,0.00621118
TREE,TREE_019.20170816,TREE_019.tickPlot.tck,2017-08-16T15:09Z,1,160,Y,1,5,16,45.494788,-89.575812,466.2,mixedForest,0.1375,0.00625
TREE,TREE_019.20180529,TREE_019.tickPlot.tck,2018-05-29T16:50Z,1,160,Y,1,0,1,45.494788,-89.575812,466.2,mixedForest,0.0125,0.00625
TREE,TREE_019.20180622,TREE_019.tickPlot.tck,2018-06-22T15:21Z,2,160,Y,6,12,100,45.494788,-89.575812,466.2,mixedForest,0.7375,0.0375
TREE,TREE_019.20180622,TREE_019.tickPlot.tck,2018-06-22T15:21Z,3,160,Y,6,12,100,45.494788,-89.575812,466.2,mixedForest,0.7375,0.0375
TREE,TREE_019.20180709,TREE_019.tickPlot.tck,2018-07-09T15:21Z,1,160,Y,1,2,110,45.494788,-89.575812,466.2,mixedForest,0.70625,0.00625
TREE,TREE_022.20160518,TREE_022.tickPlot.tck,2016-05-18T16:10Z,1,156,Y,1,0,0,45.494513,-89.551239,458.4,evergreenForest,0.006410256,0.006410256
TREE,TREE_022.20160627,TREE_022.tickPlot.tck,2016-06-27T22:10Z,1,161,Y,1,1,0,45.494513,-89.551239,458.4,evergreenForest,0.01242236,0.00621118
TREE,TREE_022.20160718,TREE_022.tickPlot.tck,2016-07-18T19:10Z,1,155,Y,1,6,9,45.494513,-89.551239,458.4,evergreenForest,0.103225806,0.006451613
TREE,TREE_022.20170525,TREE_022.tickPlot.tck,2017-05-25T19:15Z,1,160,Y,1,1,0,45.494513,-89.551239,458.4,evergreenForest,0.0125,0.00625
TREE,TREE_022.20170613,TREE_022.tickPlot.tck,2017-06-13T16:20Z,1,162,Y,1,9,3,45.494513,-89.551239,458.4,evergreenForest,0.080246914,0.00617284
TREE,TREE_022.20170703,TREE_022.tickPlot.tck,2017-07-03T15:09Z,2,160,Y,3,6,0,45.494513,-89.551239,458.4,evergreenForest,0.05625,0.01875
UKFS,UKFS_001.20170703,UKFS_001.tickPlot.tck,2017-07-03T14:55Z,1,160,Y,12,36,0,39.037238,-95.198631,322.7,deciduousForest,0.3,0.075
UKFS,UKFS_001.20170724,UKFS_001.tickPlot.tck,2017-07-24T20:15Z,1,160,Y,2,10,590,39.037238,-95.198631,322.7,deciduousForest,3.7625,0.0125
UKFS,UKFS_001.20180522,UKFS_001.tickPlot.tck,2018-05-22T18:47Z,1,180,Y,18,31,0,39.037238,-95.198631,322.7,deciduousForest,0.272222222,0.1
UKFS,UKFS_002.20160804,UKFS_002.tickPlot.tck,2016-08-04T15:28Z,1,160,Y,1,5,169,39.045892,-95.207026,316,deciduousForest,1.09375,0.00625
UKFS,UKFS_002.20170724,UKFS_002.tickPlot.tck,2017-07-24T17:42Z,1,160,Y,2,10,1224,39.045892,-95.207026,316,deciduousForest,7.725,0.0125
UKFS,UKFS_002.20180703,UKFS_002.tickPlot.tck,2018-07-03T14:32Z,4,160,Y,1,11,120,39.045892,-95.207026,316,deciduousForest,0.825,0.00625
UKFS,UKFS_003.20160602,UKFS_003.tickPlot.tck,2016-06-02T14:25Z,1,160,Y,20,20,0,39.053769,-95.187084,323.1,deciduousForest,0.25,0.125
UKFS,UKFS_003.20160623,UKFS_003.tickPlot.tck,2016-06-23T15:29Z,1,150,Y,8,7,0,39.053769,-95.187084,323.1,deciduousForest,0.1,0.053333333
UKFS,UKFS_003.20170505,UKFS_003.tickPlot.tck,2017-05-05T17:05Z,3,160,Y,23,42,1,39.053769,-95.187084,323.1,deciduousForest,0.4125,0.14375
UKFS,UKFS_003.20170523,UKFS_003.tickPlot.tck,2017-05-23T15:20Z,1,160,Y,8,2,0,39.053769,-95.187084,323.1,deciduousForest,0.0625,0.05
UKFS,UKFS_003.20170703,UKFS_003.tickPlot.tck,2017-07-03T18:58Z,1,160,Y,9,71,0,39.053769,-95.187084,323.1,deciduousForest,0.5,0.05625
UKFS,UKFS_003.20180522,UKFS_003.tickPlot.tck,2018-05-22T18:11Z,2,170,Y,49,31,0,39.053769,-95.187084,323.1,deciduousForest,0.470588235,0.288235294
UKFS,UKFS_003.20180703,UKFS_003.tickPlot.tck,2018-07-03T13:39Z,1,180,Y,8,9,0,39.053769,-95.187084,323.1,deciduousForest,0.094444444,0.044444444
UKFS,UKFS_003.20180723,UKFS_003.tickPlot.tck,2018-07-23T14:23Z,1,175,Y,2,3,488,39.053769,-95.187084,323.1,deciduousForest,2.817142857,0.011428571
UKFS,UKFS_003.20180904,UKFS_003.tickPlot.tck,2018-09-04T15:02Z,1,160,Y,0,8,13605,39.053769,-95.187084,323.1,deciduousForest,85.08125,0
UKFS,UKFS_018.20170703,UKFS_018.tickPlot.tck,2017-07-03T19:55Z,1,160,Y,2,1,0,39.053205,-95.194659,325.8,grasslandHerbaceous,0.01875,0.0125
UNDE,UNDE_002.20170714,UNDE_002.tickPlot.tck,2017-07-14T18:30Z,1,136,Y,1,0,0,46.242285,-89.543255,506.2,woodyWetlands,0.007352941,0.007352941
UNDE,UNDE_003.20140605,UNDE_003.tickPlot.tck,2014-06-05T18:10Z,1,173,Y,1,0,0,46.257317,-89.534895,501.9,woodyWetlands,0.005780347,0.005780347
UNDE,UNDE_999.20160523,UNDE_999.tickPlot.tck,2016-05-23T14:08Z,1,161,Y,1,0,0,46.256241,-89.534199,507.2,woodyWetlands,0.00621118,0.00621118
